2	Me he encontrado con casos en los que parejas que están iniciando una relación no llegan a disfrutar plenamente del sexo , porque una de las partes está empeñada en que antes follaba bien y ahora la otra persona no es tan receptiva y , por tanto , es la que tiene el problema .
2	Unos días después nos dijeron que yo , que hasta ese momento había sido socializada como cualquier otra niña normal , tenía unos cromosomas XY , como los de un niño » . 
2	Si iba a poder andar o ver , o escribir .
2	“ Las agresiones sexuales que no se asimilan a ese imaginario de violaciones de película se normalizan , se las considera ' otra cosa ' , o se culpa a la víctima ( que le provocó , que no dijo que no con la suficiente insistencia ... ) ” , alerta la psicóloga especialista en violencia de género , Norma Vázquez .
2	Explóralo , saboréalo , … en resumen , disfrútalo .
1	Después , tienen miedo a denunciar . 
2	Es muy normal plantearse esto , porque las enfermedades degenerativas generan en sí mismas una incertidumbre constante , pero la pregunta es ¿ alguien está a salvo ?
2	Gracias , por haberte atrevido a hablar de tu realidad , por ser la voz de otras Lolas que hoy se podrán sentir identificadas . 
1	Es una empresa española . 
1	Todas las personas compramos ropa y cada vez lo hacemos con mayor frecuencia . 
2	El tratamiento médico fue correcto pero las explicaciones y los juicios le hicieron sentir estigmatizada : “ Mujer con VPH igual a mujer promiscua y con conductas sexuales de riesgo .
2	Y muchas otras a las que seguiré conociendo porque además ahora sé que también hay un grupo de apoyo » . 
2	En una sociedad en la que la identidad está cada vez más unida a los conceptos de ‘ compra ’ y de ‘ gasto ’ la transformación social no debe obviar esta parcela de la vida .
2	Esta ropa muchas veces está confeccionada por trabajadoras de países asiáticos o africanos . 
1	Nunca sintió que la estaban juzgando ni se siente culpable por tener el virus . 
2	Me planto en medio del escenario sabiendo que por mucho que hable nadie me va a oír .
1	La ginecóloga la asustó mucho con información sobre cáncer de cuello uterino , biopsias … Y le dijo frases como : “ Las chicas hoy en día son muy promiscuas , tienen muchas parejas ” . 
2	Pero según Vázquez , uno de los principales motivos por los que se descarta interponer una denuncia es porque “ sienten que tienen que exponer su sexualidad , admitir ante diferentes personas que iban a acostarse con un desconocido y que cuando les dio mal rollo no pudieron parar la situación ” .
2	Pero si llega a proponer algún tipo de estrategia para los hombres del mundo que quieren ayudar con el progreso del feminismo , espero que sea ésta : sentaos y callaos .
2	En los CIE las personas migrantes están un máximo de 60 días , luego son deportadas a sus países o abandonadas a su suerte en las calles . 
2	Nuestra tarea más importante no es dar poder a las mujeres , es reducir el nuestro .
2	¿ Das premio ?
2	En el bosque nos organizábamos las tareas de forma comunitaria , pero yo no había ido hasta Marruecos para vivir de esa manera porque me estaba jugando la vida por tener derechos y por tenerlos también como mujer .
2	Para esta experta “ no viene al caso preguntar cuantas parejas sexuales ha tenido la paciente , pero muchos lo hacen .
2	Madre . 
2	“ Las mujeres indígenas son las que llevan adelante la resistencia para mantener el territorio porque muchos de los líderes son comprados por los ganaderos o por los sojeros .
1	Llevar a cabo esos modelos hacen que la mujer desaparezca . 
1	Nekasare nació en 2005 en el sindicato agrario ENHE - Bizkaia . 
1	El cuerpo se convierte en moneda para poder comer , sobrevivir y escapar . 
2	Ahora nos toca también dinamitar el concepto según el cual dejamos de ser mujeres precisamente al tenerlos y convertirnos en esa cosa abstracta , despolitizada , des - sexualizada y des - socializada que es La Madre . 
2	No queremos ser madres .
1	Maternalizar la sociedad y desmaternizarnos nosotras . 
2	En el Norte y el Sur la invisibilización del trabajo de las mujeres en el campo es notoria , aunque sobre ellas recaiga la responsabilidad de alimentar al mundo , sin tierras , sin maquinaria y sin crédito .
2	Pero la verdad es que no es así .
2	Yo me llamo feminista .
1	Cuidando más la ropa que ya tenemos y llevándola durante más tiempo . 
2	En realidad , suena a sentido común y empatía , ¿ no ?
2	Avanzar hacia la soberanía alimentaria es también hacerlo hacia los circuitos cortos de alimentación o grupos de consumo , “ otra forma de llevar a la práctica la máxima de la economía feminista de poner la vida en el centro ” , en palabras de la activista del grupo de decrecimiento Desazkundea Kristina Sáez . 
1	Dando nuestra ropa usada a organizaciones que la reciclarán y darán otros usos . 
2	Mientras poso frente a las cámaras pienso en todo esto , en las listas de las mejor vestidas , en toda esa especie de competición mediática que se crea en torno a nuestros estilismos y nuestra supuesta belleza exterior .
2	Aturdida por unos tacones que todavía no comprendo por qué me he puesto , me siento en un taburete a esperar mi turno como entregadora , mientras veo la gala por una pequeña tele .
2	La asociación brinda asistencia gratuita las 24 horas del día a través de un servicio de emergencias , en coordinación con las demás instituciones .
2	Ella fue tratada por un médico de confianza que , asegura , nunca la juzgó .
2	O porque temen quedarse solas , porque necesiten un marido o una esposa , o porque se decepcionan cuando comprueban que el romántico no es eterno , ni es perfecto , ni es la solución a todos nuestros problemas . 
2	No somos responsables de nuestra genética , tan sólo de nuestros deseos Pienso en todas aquellas mujeres que se sienten indignas de recibir amor , que mendigan como yo lo he hecho , que se autodestruyen como yo lo he hecho .
2	« Nos definimos de diferentes formas : como intersexuales , mujeres XY , hermafroditas , no binarias , con los diagnósticos clínicos … y otras prefieren no hablar de ello porque , en definitiva , todas somos personas .
1	El romanticismo sirve para distraernos de un día horrible y llevarnos a otros mundos más bonitos , para soñar . 
2	Perdonen si en este texto digo demasiadas veces Binta , pero quédense con su nombre .
1	Ane fue a la ginecóloga por un problema en la vagina . 
1	Se sentía culpable y avergonzada . 
1	Y no lo encontraba . 
1	Para sobrevivir , piden comida en las calles de Tánger . 
2	Reaccionemos cuando un hombre maltrata a una mujer o le grita piropos en la calle , discutamos cuando alguien culpabiliza la víctima de una violación .
2	Las personas consumidoras podemos cambiar esta situación cambiando nuestra manera de comprar y usar la ropa . 
2	“ ¿ Contamos cuando tenemos catarro o una amigdalitis a todo nuestro entorno ?
1	Un estudio del Gobierno vasco sobre agresiones sexuales que se denunciaron en Euskadi en 2009 dice que : La mayoría se produjeron de noche .
2	En patera y sin chaleco salvavidas 
2	El VPH se usa como instrumento contra la vida sexual libre de las mujeres ” . 
1	Fue lo más duro . 
2	No le guarda rencor a su familia .
2	Cada tarde iba hasta la Asociación Elin para aprender español ” , explica . 
2	¿ Qué es exactamente follar bien ?
2	Para Ane lo peor vino al final de aquella cita médica .
1	La publicidad y los medios de comunicación animan a comprar ropa aunque no se necesite . 
2	Según los datos de colectivos , tres de cada cuatro personas que están en los CIE llegaron en pateras .
2	Que falta nos hace .
1	La sociedad nos enseña que : Si naces con pene y testículos , tienes cromosomas XY y eres un hombre . 
1	Su familia no sabe que a Binta le gustan las mujeres . 
2	No poseen la propiedad de la tierra , pero sí son las mujeres quienes la trabajan mayoritariamente .
1	¿ Llevar este vestido me impide decir lo que quiero ? 
2	¿ Qué significa ? , ¿ tendrá que ver con la biología , con la identidad de género o con la orientación sexual ? 
1	Se dice “ Soy madre ” más que “ tengo hijos o hijas ” . 
2	Binta no aguantó más : “ Ningún hombre iba a decidir mi destino ” . 
2	Aquel largometraje argentino me ayudó a entender que la diversidad de nuestros cuerpos es inmensa y que la idea de corregirlos para encajarlos dentro de este sistema binario significa no aceptar la diferencia .
2	Y que contenga , si acaso , la maternidad , pero que no desaparezca en ella . 
1	Por eso la activista Perla Álvarez cuenta en su programa “ Si hablamos de alimentación hablamos de vida . 
2	Probamos un solo vestido y a la primera me decido por ese , por un lado porque no quiero volverme loca probando , pero sobre todo porque es precioso .
2	Subir tiene un precio y a veces no es necesariamente económico .
2	Es preciso reestructurar el modelo de relaciones y de sociedad para que las mujeres con diversidad funcional no nos quedemos en el camino , sin trabajo y sin futuro , esperando al príncipe azul inexistente que nos saque las castañas del fuego .
1	“ No puedes hacer nada ; estate tranquilita una temporada , que bastante has hecho ya ” . 
1	Hay 14 hombres .
2	Las mujeres no tienen la misma posibilidad de moverse con seguridad en el espacio público , de conseguir puestos ejecutivos en las empresas o cátedras en las universidades , etc .
2	Cada persona española ( o sueca , o brasileña ) está inevitablemente impregnada por las normas , los valores y las leyes del hombre blanco .
2	El tema es éste : ¿ Cómo podemos hacer esas dos cosas sin pararnos , retroceder y callarnos ?
2	Lucía Muñoz 01/08/2017 Ésta es una historia real .
1	¿ No debería ser pasarlo bien una misma y centrarse en eso ? 
2	La Asociación Pro Derechos Humanos de Andalucía realiza cada año el informe Frontera Sur .
2	Hace unos años vi una película que hablaba de una historia parecida : ‘ XXY ‘ .
2	Muchas mujeres siguen creyendo que la pareja amorosa es la solución a su precariedad , a su vulnerabilidad , a sus problemas personales .
2	“ Salí de noche y fui en autobús hasta Mali .
2	Las mujeres tampoco tienen acceso al crédito agrícola , donde el porcentaje que las arropa no llega al 10 por ciento .
2	cuenta .
2	La industria de la moda es contaminante y poco segura 
1	En patera y sin chaleco salvavidas 
2	Marruecos no es el país de los derechos .
1	Las personas voluntarias ofrecen apoyo y cariño pero no es suficiente para una ONG multinacional que recibe mucho dinero del Gobierno para dar estas atenciones . 
1	El 92 % de los casos se supera sin tener que intervenir u operar . 
2	Tengo amigas que se dedican a la moda , con quienes también hablo mucho del poder de la imagen en su campo , para bien y para mal .
2	Creo firmemente en la importancia del relato cultural para cambiar las cosas , que todo cambio político y social tiene que estar apoyado por un cambio cultural para que cale y perdure .
2	Ahora hay más normas sobre medidas de seguridad en estas fábricas , pero muchas veces no se cumplen . 
2	La respuesta es contradictoria , es sí y es no . 
1	Tiene una familia que la apoya , una pareja y relaciones sexuales placenteras . 
2	No le recomienda a nadie este viaje , ni a su peor enemigo .
1	Desde allí va a Marruecos escondiéndose de la policía y de las personas que cobran para ayudar a pasar fronteras . 
2	Es colocar a quienes producen , distribuyen y consumen alimentos en el centro de los sistemas y de las políticas alimentarias , “ por encima de las exigencias de los mercados y de las empresas ” .
1	Es una contradicción más . 
2	“ Nos une el rechazo a las condiciones económicas y políticas que destruyen nuestras formas de sustento , nuestras comunidades , nuestras culturas y nuestro ambiente natural .
2	“ Bajamos corriendo por el bosque , con mucho miedo pero con mi objetivo en mente .
2	Se trata , entonces , de dar más espacio al amor en nuestras vidas , de crear redes afectivas en las que podamos querernos bien , y mucho . 
1	En la asociación Adavas en Castilla León asesoran a mujeres víctimas de violencia y también han hecho estudios . 
2	Vivían atrapadas entre barrotes , en celdas y para ir al servicio iban siempre acompañadas por policías que las vigilaban .
2	Así , nuestro nivel de disfrute se basaría realmente en certezas ( ‘ me lo he pasado bien ’ ) y no en presuposiciones y deducciones ( ‘ ¿ se lo habrá pasado bien ?
2	Hablábamos mucho de feminismo , al igual que de cine , series , libros o de chorradas varias .
2	Denuncia además que se está usando este virus para censurar a las mujeres : “ Es una censura patriarcal .
2	Los grupos de consumo como reto ‘ Recuperamos tembi´u apoukapy kuera ’ .
1	Cada encuentro es diferente . 
1	Viendo a esta artista entiendo que la atención que despertamos las mujeres se puede utilizar para contar lo que queremos contar . 
2	Tiene tanto derecho a pedir como tú . 
1	Se queda sin dinero y vive durante 8 meses en un campamento que organiza las tareas de forma comunitaria . 
2	Sin acceso al crédito o a la titularidad de los terrenos , alimentan al 70 por ciento de la población del Sur , mientras las transnacionales luchan por controlar el negocio 
2	Y somos conscientes , sabemos que el camino es muy largo y aún hay que dar grandes pasos , pero gracias al trabajo y al respeto entre las diferentes realidades ya empieza a haber más apoyo , más información , y más alternativas » . 
2	Ane ( nombre ficticio ) se notó unos granitos en la vagina y se asustó .
2	Mónica Quesada Juan 20/11/2013 “ Mi pregunta es rápida : ¿ cómo se folla bien ?
2	Lo siento , no hay tiempo para esto y con el vestido que llevas , ahora mismo es imposible . 
2	Las he vivido y sentido .
2	Un caso claro que se citó en los grupos de discusión fue el asesinato ( homicidio , según la condena ) de Nagore Laffage en las fiestas de San Fermín a manos de un psiquiatra del hospital en el que trabajaba , José Diego Yllanes .
2	El Dorado ’ , sino que está en alcanzar la libertad dentro de su propio país , al lado de su pueblo .
2	Y la angustia que trae el diagnóstico de VPH y lesiones de cuello de útero muchas veces hace que sientas que has hecho algo malo .
1	La única ayuda es la de Cruz Roja cuando llegan al puerto . 
2	Se utiliza como la venganza del patriarcado por no obedecer las normas .
2	Comprando ropa sostenible , que es la que fabrican empresas que no explotan a trabajadoras y que respetan el medio ambiente . 
2	Por eso , cuando debatimos cosas como desigualdad , racismo , machismo , homofobia -opresión y discriminación en cualquiera de sus formas- sabemos menos que todos .
2	El consumo también es un acto político íntimamente ligado a la soberanía alimentaria .
1	A mí no . 
1	Las mujeres aparecemos menos y hablamos menos en las películas que los hombres . 
2	Estoy desconcentrada , vuelven las preguntas internas .
1	En los discursos hablamos de la libertad , la igualdad , la autonomía … Pero en casa no es fácil repartir por igual las tareas , superar celos y miedos o expresar nuestros sentimientos . 
2	“ Yo no entiendo de políticas , ni de fronteras , pero sé lo que es una , dos , tres y muchas fronteras .
1	Cada vez hay más mujeres que tienen que huir . 
2	“ Estaba contrariada , acababan de diagnosticarme un virus y pregunté qué debía hacer ” .
2	El ' ligoteo ' es uno de los contextos en los que más agresiones sexuales se dan , apunta , pero a las mujeres les cuesta identificarlas como tales , puesto que ellas querían en un primer momento trabar relación o mantener un intercambio sexual . 
1	Como personas compradoras de alimentos también tenemos una responsabilidad y un poder . 
2	Cuidando más la ropa que ya tenemos y llevándola durante más tiempo . 
1	Cada país , cada pueblo , debe tener derecho a decidir su alimentación , qué plantar y cómo cultivar . 
2	Soy un hombre blanco , heterosexual y sin discapacidades .
2	Las redes de solidaridad podrían acabar con las desigualdades y las jerarquías , con el individualismo consumista y con los miedos colectivos a los “ otros ” ( los raros , las marginadas , los inmigrantes , las presidarias , los transexuales , las prostitutas , los mendigos , las extranjeras ) .
2	Así como es un error también que la persona que disfruta menos culpe a la otra por no disfrutar más .
2	Así se dice en guaraní , lengua oficial de Paraguay hablada mayoritariamente en las zonas rurales , ‘ soberanía alimentaria ’ , un concepto transversal en ‘ Tembi’u rape ’ , que reivindica el papel de las campesinas y campesinos locales en la alimentación .
2	Algo que no tiene sentido cuando la mayoría de las personas subsaharianas son católicas .
2	El 8 % que persiste tiene un desarrollo muy lento , unos diez años para producir lesiones precancerosas y otros diez hasta convertirse en cáncer de cuello de útero .
2	Solo a través del amor colectivo es como podremos articular políticamente el cambio . 
1	Si las mujeres no somos importantes en el cine , ¿ somos importantes en la sociedad ? 
1	Con personas conocidas , la coacción ( que te obliguen a hacer algo ) es más difícil de ver , y la mujer termina accediendo , por presión o chantaje . 
1	Pronuncia el primer discurso feminista de la noche y lo hace con tacones altos y con vestido de alta costura . 
2	La edad de la mayoría de las víctimas y de los agresores era de 26 a 35 años .
2	Pero , ¿ no suena terriblemente injusto eso ?
2	Tenemos que intentar no aprovecharnos de nuestros privilegios .
2	La abogada de Adavas confirma que “ si la víctima cuenta con apoyo profesional especializada desde el inicio , la respuesta penal suele ser adecuada al daño ocasionado ” .
2	Pero , al fin y al cabo , sí vale para todos los hombres en discusiones feministas .
2	Voy bajando hasta la nuca y siento cómo comienza su respiración a acelerarse … ¡ Me encanta !
1	Primero , tienen que convencer a las mujeres de que no han sido las culpables de lo sucedido . 
2	Al fin y al cabo ella era alguien brillante a la que visitaban constantemente en su casa , o eso era al menos lo que aparecía en la peli , que me vi como 10 veces .
2	La ' primera vez ' de Blanca fue una violación , pero le costó años reconocerla como tal .
2	La única realidad que conocemos es la del hombre blanco .
2	No se atreve a contarlo porque más de una vez ha escuchado a su madre y a la vecina decir que “ si ellas tuvieran un hijo homosexual le matarían con sus propias manos ” .
2	Aún con opiniones diferentes y experiencias muy diversas , estamos trabajando para empezar a tener más información antes de tomar decisiones , para que los y las médicos trabajen junto a las familias y no lleven a cabo cirugías si no es necesario dándonos siempre elección sobre nuestros cuerpos , para que empiece a haber más conocimiento sobre estas realidades y para que se empiecen a respetar nuestros derechos como personas » . 
2	Vamos . 
2	“ Ni me sentí estigmatizada ni me siento .
2	Blanca admite que si hubiera sufrido esa agresión ahora , tampoco hubiera denunciado .
2	Tenemos tantas posibilidades que tenemos extraposibilidades .
1	Cuando nos vestimos para la alfombra roja de los Goya también contamos algo . 
2	La maternidad feminista está en otro lugar que pasa , necesariamente por desocupar la categoría madre .
2	Es el principal recurso de producción en el mundo ” , apunta Wendy Cruz . 
1	¿ Qué hago aquí ? 
2	Y entonces , sale ella , Ana Belén , con elegancia y serenidad recoge su merecido Goya de Honor y pronuncia el primer discurso feminista de la noche .
1	Binta ha conseguido expresarse y ser la voz de muchas mujeres . 
2	Pero si no me gusta esto , ¿ qué hago aquí ? , ¿ no será que en el fondo me divierte formar parte de esto ?
2	“ Actualmente nos encontramos en la fase en que los grupos de consumo se están dando cuenta y empezando a reconocer la ausencia de la perspectiva de género ” , apunta Urretabizkaia , quien trabaja en el diagnóstico para una cooperativa de producción y consumo de productos lácteos .
2	Si esa es la pregunta , la respuesta es no .
2	Había dejado atrás la timidez y aquellos ojos vidriosos para empezar a regalarnos palabras cargadas de fuerza y de esperanza .
2	Y ese ESO era un ESO acompañado de reprobación . 
1	– De repente , aparece la Guardia Civil de España – cuenta Binta . 
1	Nadie me iba a querer sabiendo que tenía esa enfermedad . 
2	Luego en coche por Níger y atravesamos el desierto del Sahara hasta Argelia .
2	En mi cabeza ya había hecho la relación inevitable de VPH con cáncer de cuello de útero .
2	El argumento lo comparte Naciones Unidas , en boca de la directora ejecutiva de ONU Mujeres , Phumzile Mlambo - Ngcuta : “ Las mujeres , incluidas las indígenas , frecuentemente han custodiado la gestión y el uso sustentable de los recursos naturales y la preservación y conservación de los cultivos tradicionales y la biodiversidad para las generaciones actuales y futuras ” . 
2	El amor y el cuidado debe nacer desde nosotras mismas , ser sinceras y salir del armario .
2	Yo en su momento sentía injusticia y esta culpa judeocristiana machista que nos caracteriza .
2	Tal y como señalaba en una entrevista para Diagonal , la doctora Laura García Miranda , experta en salud y género , « cuando una mujer tiene una enfermedad de transmisión sexual , especialmente de este tipo , cuestiona su propia sexualidad .
1	Pero no funcionó , seguía buscando el amor romántico , la figura del hombre protector y cuidador . 
2	“ No , tú no hablas hasta que paséis al atril a leer el nombre del ganador ” .
2	Era menuda y bonita .
2	Aunque en Costa de Marfil se viva una guerra desde hace más de diez años , aunque en Nigeria se conviva con los bombardeos y la violencia de Boko Haram , o aunque en Camerún el expolio esté matando de hambre a la población . 
2	Y obviamente , todos ellos huían despavoridos . 
2	Nos hacíamos millones de preguntas .
2	En la mayoría de casos , “ el agresor sexual se prevale de la cercanía con la víctima para perpetrar sus ataques : la propia pareja o ex pareja , o los familiares , cuidadores en el caso de menores , en los que la víctima no denuncia porque piensa que no le van a creer ” , explica Manuela Torres , abogada de Adavas . 
2	Entre el 3 y el 20 por ciento de las personas propietarias de tierras son mujeres 
2	Aseguran que las trabajadoras de esas fábricas eligen trabajar en estas empresas porque es la mejor opción que tienen . 
1	Finalmente , hicieron lo que los médicos les habían dicho . 
1	Nosotras somos responsables de lo que deseamos y queremos hacer . 
2	Finalmente le operaron porque una de sus cepas era de riesgo alto .
1	Luego pienso si tengo ovarios para hacerlo . 
1	Y soy feminista . 
2	La atención está centrada en cada quien .
2	Tenemos la posibilidad de dar nuestra opinión , aunque no tengamos algo muy interesante de decir .
2	Ante el fracaso , deseamos que todo cambie cuando encontremos al amor ideal que nos adore y nos acompañe en la dura batalla diaria de la vida . 
2	“ Si hablamos de alimentación hablamos de la vida ” , finaliza Perla Álvarez .
1	El 70 % de las mujeres con vida sexual activa lo padece a lo largo de su vida . 
2	Conseguir pruebas es mucho más complicado cuando no se trata de un asalto con violencia por parte de un desconocido , reconoce Torres , pero señala que existe múltiple jurisprudencia de que en esos casos el testimonio único de la víctima puede ser tenido en cuenta como prueba suficiente , “ ya que de lo contrario la mayoría caería en la más absoluta impunidad ” .
1	Los policías dirían que no pudieron hacer nada y no se sabría la verdad . 
2	¿ Llevar vestido me ha dejado sin voz ?
1	El género se construye en sociedad , es algo cultural . 
2	“ Porque yo había decidido que quería tener relaciones , yo había decidido que quería irme con ese chico .
2	Tenía miedo , no voy a ir ahora de molona y decir lo contrario .
2	Ya veis , en un giro inesperado , la contradicción ha reaparecido .
1	No quiero que las contradicciones se conviertan en culpa . 
1	La mayoría de las personas campesinas son mujeres que no son propietarias de esas tierras que cultivan . 
2	Muchas voces feministas también .
2	No por ellas , sino por mi cabezonería autodestructiva .
2	o , mejor dicho , ¿ estamos a salvo de nosotras mismas y nuestros miedos e inseguridades fruto de las relaciones que construimos ? 
2	Todo ello trae aparejado la deforestación masiva de grandes extensiones de terreno , deterioro del medio ambiente , del suelo , desplazamiento forzoso de las comunidades .
2	“ Se supone que a los seis meses ya me tendrían que haber dicho algo , pero de momento se ha prolongado más tiempo .
1	Las mujeres morimos lentamente con la mutilación genital , la explotación sexual , cuando no nos dejan siquiera pensar . 
1	Cuando llega una patera a algún puerto español , las personas en tránsito son detenidas sin cometer delito . 
2	Y de las mujeres .
2	Eso sí , en 2010 - 2011 una media del 40 % no quiso interponer denuncia , sobre todo por miedo a que no les crean .
2	Si nos ceñimos al aprendizaje cultural , follar bien es , en el caso del hombre , que su erección dure mucho y que la otra persona parezca que disfruta mucho y tenga muchos orgasmos .
1	En aquel momento , no se dio cuenta de que aquello había sido una violación . 
2	La realidad es que muchas veces no tienen más remedio que aceptar estos sueldos bajos y estas malas condiciones . 
2	CRASO ERROR .
2	Una decisión totalmente legítima para que Binta después se jugase la vida en el mar , pero algo indigno y vulnerable para las mujeres .
2	, PERO LAS MUJERES MORIMOS LENTAMENTE AGONIZANDO CUANDO NOS OBLIGAN A CASARNOS , CON LA MUTILACIÓN GENITAL , LA EXPLOTACIÓN SEXUAL CUANDO NO NOS DEJAN NI SIQUIERA PENSAR » Binta huyó de un matrimonio forzado y por ello pidió protección en España .
1	Se trata de semillas que han sido modificadas en los laboratorios para que , en menos tiempo , crezcan más granos . 
2	Sí vale para toda la gente blanca en discusiones antirracistas y para todos los heterosexuales en discusiones sobre homofobia y derechos LGBTQ .
2	Por aquel entonces la crisis económica era una pesadilla impensable y el porcentaje de mujeres rondaba el 70 por ciento de las personas productoras adscritas .
1	Marcela Lagarde , teórica del feminismo , habla de : Sincretismo de género : las mujeres tenemos que escoger entre cuidar o cuidarnos . 
2	Vergüenza y culpa “ Sentí culpa y vergüenza ” , relata Blanca .
1	Porque los hombres ( blancos ) no sabemos lo que es ser discriminados . 
1	Si , por ejemplo , voy a tener sexo con otra mujer , pueden darse 3 situaciones : Le hago algo que sé que funciona pero no parece que le guste mucho . 
2	¿ Sabéis qué es lo más duro ? , el silencio .
2	Después de nueve años y dos relaciones de pareja marcadas por las humillaciones y los abusos , fortalecida por la terapia y el contacto con el feminismo , Blanca se reconoció como una mujer violada y lloró por primera vez . 
1	Ane quería información sobre el tema pero la médico le hizo muchas preguntas sobre su vida sexual y parecía que la estuviera juzgando . 
2	Mi red de apoyo era sólida y solidaria y me tendieron la mano .
2	En su caso , la ginecóloga daba por sentado que si tenía el virus era porque había tenido muchas parejas sexuales .
2	La noción de soberanía alimentaria fue introducida por La Vía Campesina , un movimiento social que enhebra las luchas sociales del campesinado de gran cantidad de países .
2	La doctora Almirall confirma que “ no existe un protocolo directo que defina cómo dar esa información pero lo ideal es ofrecer una información tranquilizadora , sin juzgar ni cuestionar a las mujeres .
2	Elaboramos muchos discursos en torno a la libertad , la generosidad , la igualdad , los derechos , la autonomía … pero en la cama , en la casa , y en nuestra vida cotidiana no resulta tan fácil repartir igualitariamente las tareas domésticas , gestionar los celos , asumir separaciones , gestionar los miedos , comunicarse con sinceridad , expresar los sentimientos sin dejarse arrastrar por la ira o el dolor … No nos enseñan a gestionar sentimientos en las escuelas , pero sí nos bombardean con patrones emocionales repetitivos y nos seducen para que imaginemos el amor a través de una pareja heterosexual de solo dos miembros con roles muy diferenciados , adultos y en edad reproductiva .
1	Sabe que en Europa la vida no es fácil para los emigrantes , y no recomienda a nadie el viaje que tuvo que hacer . 
1	Es un proceso difícil y no ha acabado , aún sigue . 
2	Entonces quiero hacer una propuesta a todos los hombres blancos : que reflexionemos , cuando hablamos en clase , cuando discutimos con colegas del trabajo , cuando estamos en el vestuario , cuando escribimos en foros en internet , que reflexionemos sobre si estamos dando espacio a otras interpretaciones , o si estamos imponiendo las nuestras .
2	Las violaciones y los chantajes son unas de las principales vejaciones que sufren las mujeres en las fronteras , donde la cosificación del cuerpo se convierte en el sustento y en una moneda de cambio . 
2	Dejé de sentir autocompasión y comencé a cuidarme un poco más .
2	Un regreso sospechosamente angustiante a un centro en común , perfectamente definido por Marcela Lagarde : el descuido para lograr el cuido .
2	Voy a entregar un Goya con mi amigo Manuel Burque .
2	Son muchos los colectivos que trabajan al respecto . 
2	El consumo también es un acto político íntimamente ligado a la soberanía alimentaria.
2	“ Recupera la cultura alimentaria de nuestro país ” .
2	* María Gómez es escritora de vocación , graduada en Periodismo e investigadora en Estudios de Paz y Género .
2	Si no hacemos eso , no estamos ayudando al movimiento , lo estamos revirtiendo .
2	Una vez demostrado que ser superwoman es inaguantable , descubrimos otra forma de ser madre : la criadora natural extrema , totalmente feliz en su rol de lavadora de pañales ecológicos Todos los grandes modelos de maternidad propuestos pasan por ahí : enunciar como mujer a la madre tradicional planchadora y lavadora , cocinadora de pucheros es redundante pues , en tanto que mujer - madre sublimada se convierte en una especie de mujer - muy mujer .
2	Tener hijos sería una estupidez que solo mujeres altamente abnegadas , angelicalmente generosas o escandalosamente afectivo - dependientes pueden querer llevar a cabo . 
2	¿ Quién iba a querer a alguien que se pasaba medio día en la cama o en el hospital ?
2	Me emociono por asuntos feministas y por la lucha por la igualdad .
1	Con experiencias diferentes , buenas y malas , con operaciones y sin ellas , con nombres diferentes para llamar a su intersexualidad : mujeres XY , hermafroditas , no binarias , etc . 
2	El 60 % de los agresores emplearon la violencia física , pero sólo el 9 % amenazaron con un arma blanca . 
2	También conocí a personas como Laia , que nació con los labios fusionados y ya tendrá elección sobre su cuerpo cuando sea mayor .
2	Igual es que tienes mala suerte o que no eliges a los compañeros o compañeras adecuadas , te dicen . 
2	¿ Sabes quién te va a vestir ?
2	En ese momento se encontraron con la Guardia Civil de España , que tan sólo les informó que estaban en aguas marroquíes .
1	El acierto : el objetivo no es hacer es disfrutar . 
1	No hay una forma perfecta ni un guión escrito de cómo tiene que ser un buen encuentro sexual o tener buen sexo . 
2	“ Me dijo que hoy en día las chicas somos muy promiscuas y que la única solución contra el VPH es tener una pareja y serle fiel .
2	Las relaciones sexuales genitales son cosa de dos ( o más ) … y cada encuentro es único , por tanto no hay un guion preestablecido que dicte lo que hay que hacer .
2	Nada fue perfecto ni lo es , pero seguimos en el camino .
1	La primera es el petróleo . 
2	Yo respondo que no lo sé , que no quiero pensar en ello , improviso que voy a ir con pantalones y zapato plano .
1	Podemos tomar nuestras decisiones . 
1	A María también le diagnosticaron el VPH . 
1	Pero él no paró , sino que la forzó a tener sexo . 
1	Los grupos de consumo compran sus alimentos a agricultores y agricultoras locales , cooperativas y empresas respetuosas con el medio ambiente y con buenas condiciones laborales . 
2	Frente a las utopías religiosas o las utopías sociales y políticas , el amor romántico nos ofrece una solución individualizada , y nos mantiene distraídas soñando con finales felices .
1	Me siento culpable . 
2	Si yo misma me boicoteaba , si yo misma tenía esos valores tan integrados , ¿ cómo trasladar la seguridad hacia el otro lado ?
1	Si naces con vulva , útero , ovarios y mamas , tienes cromosomas XX y eres mujer . 
2	Las parejas de hoy en día siguen siendo profundamente desiguales , desequilibradas , jerárquicas , y casi todas practican la división de roles : heteros , lesbianas , bisexuales , gays … el amor es el reducto final en el que se ancla el patriarcado .
1	Cuando digo a alguien que canto en un grupo punk , me preguntan también con sorpresa : “ ¿ Pero tú no eres madre ?
2	El romanticismo patriarcal sirve para que todo siga como está .
1	El sueldo no les llega para comprar comida y ropa , pagar la vivienda , la educación y la atención médica . 
2	Para proteger la identidad de las mismas se han cambiado sus nombres . 
1	La actriz Emma Watson habló en la Asamblea de la ONU ( Organización de Naciones Unidas ) del papel de los hombres en el feminismo . 
1	No se nos enseña que hay cuerpos diferentes que no encajan en esa división de masculino y femenino . 
